Customer_ID,Gender,Age,Region,Subscription_Type,Monthly_Charges,Tenure_Months,Total_Spend,Support_Tickets,Last_Login_Days,Payment_Method,Contract_Type,Join_Date,Churn,Customer_Lifetime_Value
CUST0826,Male,49,North,Premium,88,2,205,2,57,Debit Card,Monthly,01-07-2023,No,176
CUST0827,Male,22,North,Standard,50,26,1275,8,9,Net Banking,Monthly,14-01-2025,No,1300
CUST0828,Male,42,North,Basic,11,9,112,1,18,Credit Card,Yearly,27-05-2023,No,99
CUST0829,Female,52,South,Standard,52,6,313,2,31,UPI,Monthly,16-02-2025,No,312
CUST0830,Male,39,North,Standard,47,45,2133,10,35,PayPal,Monthly,07-05-2023,Yes,2115
CUST0831,Male,36,East,Basic,23,10,180,3,2,UPI,Yearly,21-08-2023,No,230
CUST0832,Female,32,East,Premium,113,46,5176,7,11,Credit Card,Quarterly,23-04-2023,Yes,5198
CUST0833,Male,57,West,Basic,12,3,24,2,28,Debit Card,Monthly,27-06-2024,Yes,36
CUST0834,Female,60,North,Standard,39,23,873,4,59,Credit Card,Quarterly,26-05-2024,No,897
CUST0835,Female,27,East,Standard,34,25,914,7,53,Debit Card,Monthly,10-03-2023,Yes,850
CUST0836,Female,23,East,Basic,22,23,537,7,28,Debit Card,Monthly,07-05-2024,No,506
CUST0837,Male,59,West,Premium,105,32,3447,8,32,Credit Card,Monthly,29-06-2024,Yes,3360
CUST0838,Male,55,East,Standard,54,45,2436,1,16,PayPal,Quarterly,06-01-2024,Yes,2430
CUST0839,Female,48,South,Premium,73,23,1721,2,19,Debit Card,Yearly,16-04-2024,No,1679
CUST0840,Male,32,West,Basic,14,25,306,6,24,PayPal,Monthly,25-02-2023,No,350
CUST0841,Male,28,West,Basic,12,16,161,0,37,Debit Card,Monthly,13-04-2025,Yes,192
CUST0842,Female,65,North,Standard,45,27,1251,7,51,Debit Card,Yearly,22-10-2024,No,1215
CUST0843,Female,21,East,Premium,118,12,1494,2,1,PayPal,Monthly,10-02-2024,No,1416
CUST0844,Female,50,North,Basic,15,18,243,8,25,Debit Card,Monthly,09-05-2023,No,270
CUST0845,Female,43,South,Basic,12,45,609,7,21,Credit Card,Quarterly,30-10-2024,No,540
CUST0846,Male,41,South,Standard,33,7,200,5,39,UPI,Monthly,08-03-2025,No,231
CUST0847,Male,28,South,Standard,49,1,78,3,36,UPI,Monthly,26-07-2023,Yes,49
CUST0848,Male,23,East,Premium,106,31,3247,0,21,UPI,Quarterly,06-04-2023,No,3286
CUST0849,Female,43,North,Standard,42,47,2015,2,45,PayPal,Monthly,21-11-2024,Yes,1974
CUST0850,Male,27,North,Basic,25,38,909,4,11,Debit Card,Quarterly,05-06-2023,No,950
CUST0851,Female,31,West,Premium,119,46,5465,8,34,Debit Card,Quarterly,16-01-2025,No,5474
CUST0852,Male,39,West,Basic,23,3,118,3,14,Credit Card,Quarterly,17-09-2024,No,69
CUST0853,Male,18,North,Basic,12,32,358,7,21,UPI,Yearly,23-06-2023,No,384
CUST0854,Female,54,South,Basic,15,46,757,4,31,Credit Card,Monthly,20-09-2023,No,690
CUST0855,Female,54,East,Standard,39,26,1068,9,59,UPI,Monthly,27-11-2024,Yes,1014
CUST0856,Male,23,North,Standard,38,44,1632,9,42,Debit Card,Quarterly,28-02-2023,No,1672
CUST0857,Female,24,West,Basic,22,5,117,6,56,Net Banking,Monthly,18-04-2024,Yes,110
CUST0858,Male,59,West,Standard,33,6,194,1,59,UPI,Yearly,11-02-2024,No,198
CUST0859,Male,22,West,Basic,25,14,421,1,18,Debit Card,Yearly,10-04-2024,Yes,350
CUST0860,Male,58,West,Basic,22,4,130,6,31,UPI,Quarterly,07-08-2023,Yes,88
CUST0861,Female,34,South,Standard,32,18,629,1,20,UPI,Monthly,30-12-2024,No,576
CUST0862,Female,29,West,Premium,97,22,2160,2,13,PayPal,Monthly,24-12-2023,No,2134
CUST0863,Male,62,North,Standard,43,23,1085,6,53,PayPal,Yearly,11-01-2023,No,989
CUST0864,Female,57,North,Basic,20,1,8,7,60,Net Banking,Quarterly,01-06-2023,Yes,20
CUST0865,Male,34,West,Standard,44,9,461,10,38,PayPal,Monthly,10-04-2023,Yes,396
CUST0866,Female,28,East,Standard,36,13,565,0,24,PayPal,Monthly,13-04-2025,Yes,468
CUST0867,Female,25,North,Standard,44,27,1243,5,23,Debit Card,Quarterly,28-04-2025,No,1188
CUST0868,Female,47,East,Standard,49,11,627,6,25,PayPal,Monthly,19-10-2023,No,539
CUST0869,Male,24,West,Premium,76,6,410,9,60,PayPal,Yearly,26-02-2024,Yes,456
CUST0870,Female,55,North,Premium,96,14,1351,7,36,UPI,Quarterly,26-01-2024,Yes,1344
CUST0871,Female,47,East,Standard,52,48,2547,0,24,UPI,Yearly,11-03-2025,No,2496
CUST0872,Male,37,South,Premium,96,44,4235,0,58,UPI,Quarterly,29-02-2024,Yes,4224
CUST0873,Male,51,West,Premium,91,11,1097,6,16,Credit Card,Quarterly,23-07-2024,No,1001
CUST0874,Female,54,South,Standard,42,47,1968,6,58,Credit Card,Yearly,22-11-2023,No,1974
CUST0875,Male,63,East,Premium,110,37,4120,10,59,Debit Card,Quarterly,24-09-2023,No,4070
CUST0876,Male,23,West,Basic,14,2,117,1,37,UPI,Monthly,27-01-2024,Yes,28
CUST0877,Female,29,East,Basic,19,13,334,3,47,Credit Card,Yearly,09-03-2025,No,247
CUST0878,Male,35,North,Basic,10,41,508,1,8,Debit Card,Monthly,15-04-2024,No,410
CUST0879,Male,36,West,Basic,12,32,426,3,26,Credit Card,Monthly,14-04-2023,No,384
CUST0880,Male,49,East,Premium,113,27,3097,5,41,Credit Card,Monthly,06-04-2024,No,3051
CUST0881,Male,29,South,Standard,57,3,151,5,23,PayPal,Quarterly,10-05-2024,No,171
CUST0882,Female,65,North,Basic,10,35,305,8,33,Debit Card,Monthly,18-02-2025,Yes,350
CUST0883,Female,19,West,Basic,14,18,272,7,13,Net Banking,Monthly,05-04-2023,Yes,252
CUST0884,Female,45,North,Standard,36,17,606,3,44,PayPal,Monthly,04-01-2025,Yes,612
CUST0885,Female,55,North,Basic,25,28,764,6,39,PayPal,Quarterly,04-02-2025,Yes,700
CUST0886,Female,42,West,Standard,41,41,1647,7,11,UPI,Quarterly,04-02-2023,No,1681
CUST0887,Female,56,South,Premium,103,23,2420,0,8,UPI,Quarterly,04-07-2023,No,2369
CUST0888,Female,33,South,Basic,21,10,240,1,1,Net Banking,Quarterly,23-11-2023,No,210
CUST0889,Male,54,East,Standard,47,5,283,4,39,PayPal,Yearly,06-08-2023,No,235
CUST0890,Male,60,West,Basic,23,44,1073,5,53,Net Banking,Yearly,24-11-2023,Yes,1012
CUST0891,Male,20,East,Premium,77,29,2226,9,21,Credit Card,Monthly,28-08-2024,Yes,2233
CUST0892,Male,59,East,Standard,30,30,922,2,54,Credit Card,Quarterly,17-02-2024,Yes,900
CUST0893,Male,22,East,Standard,43,47,2048,4,21,Net Banking,Yearly,10-02-2025,No,2021
CUST0894,Male,57,North,Basic,24,32,749,5,40,Debit Card,Monthly,16-04-2023,Yes,768
CUST0895,Female,24,North,Premium,116,28,3255,2,6,Credit Card,Yearly,15-07-2023,No,3248
CUST0896,Female,34,East,Premium,73,20,1429,4,22,Debit Card,Monthly,05-12-2024,No,1460
CUST0897,Male,26,West,Standard,40,10,499,6,41,Net Banking,Monthly,02-04-2024,No,400
CUST0898,Male,35,South,Basic,17,6,119,4,46,Credit Card,Quarterly,26-03-2023,No,102
CUST0899,Male,22,East,Premium,70,43,3015,7,53,Debit Card,Monthly,30-01-2024,Yes,3010
CUST0900,Male,55,South,Standard,40,20,866,10,10,UPI,Quarterly,31-05-2024,Yes,800
CUST0901,Female,42,North,Premium,102,13,1378,3,5,Debit Card,Yearly,12-10-2023,No,1326
CUST0902,Female,47,East,Premium,85,2,237,2,18,UPI,Quarterly,30-01-2023,No,170
CUST0903,Male,25,West,Premium,97,14,1346,6,33,UPI,Monthly,17-03-2024,No,1358
CUST0904,Female,41,West,Basic,23,13,324,3,26,Credit Card,Quarterly,30-06-2023,No,299
CUST0905,Male,61,North,Basic,13,15,174,0,58,PayPal,Monthly,06-02-2023,No,195
CUST0906,Female,24,West,Basic,22,26,622,1,15,Debit Card,Yearly,21-01-2025,No,572
CUST0907,Female,28,East,Standard,39,46,1817,0,7,Debit Card,Monthly,09-07-2023,No,1794
CUST0908,Female,28,North,Basic,15,22,396,2,1,Debit Card,Monthly,13-11-2024,No,330
CUST0909,Male,34,West,Premium,118,1,158,7,38,Credit Card,Monthly,02-01-2023,Yes,118
CUST0910,Male,20,North,Premium,88,15,1404,8,11,UPI,Quarterly,12-02-2025,Yes,1320
CUST0911,Male,65,East,Basic,21,35,750,10,32,UPI,Monthly,17-09-2023,Yes,735
CUST0912,Male,63,West,Basic,25,8,219,10,34,Debit Card,Quarterly,15-01-2025,No,200
CUST0913,Male,60,West,Premium,71,16,1233,6,24,Credit Card,Monthly,31-07-2023,No,1136
CUST0914,Female,35,West,Premium,98,34,3326,4,59,PayPal,Quarterly,26-11-2024,No,3332
CUST0915,Male,44,West,Premium,82,3,344,8,45,Net Banking,Monthly,18-12-2023,No,246
CUST0916,Male,54,East,Premium,88,8,656,7,60,PayPal,Quarterly,02-12-2024,Yes,704
CUST0917,Male,53,North,Standard,39,5,220,0,30,Net Banking,Monthly,11-02-2023,Yes,195
CUST0918,Male,37,North,Basic,10,4,54,2,23,UPI,Monthly,18-10-2023,No,40
CUST0919,Male,27,West,Premium,107,6,666,3,3,Net Banking,Monthly,29-04-2024,No,642
CUST0920,Female,43,South,Premium,86,20,1749,2,37,Debit Card,Monthly,22-03-2024,No,1720
CUST0921,Male,34,West,Basic,19,20,351,4,37,Net Banking,Quarterly,05-10-2024,No,380
CUST0922,Female,24,West,Basic,20,33,701,7,23,Credit Card,Monthly,13-03-2024,Yes,660
CUST0923,Female,53,North,Basic,12,9,135,3,38,Net Banking,Quarterly,08-06-2024,No,108
CUST0924,Male,26,East,Standard,55,34,1937,0,6,PayPal,Monthly,26-02-2023,Yes,1870
CUST0925,Male,24,South,Premium,114,22,2473,1,48,PayPal,Quarterly,21-08-2024,No,2508
CUST0926,Male,27,West,Standard,34,15,499,4,41,PayPal,Yearly,15-11-2023,No,510
CUST0927,Female,62,North,Basic,14,39,526,8,7,PayPal,Monthly,11-09-2023,Yes,546
CUST0928,Female,46,West,Basic,19,26,567,2,53,PayPal,Yearly,29-08-2023,No,494
CUST0929,Male,25,West,Standard,35,10,361,2,33,Net Banking,Quarterly,29-01-2025,No,350
CUST0930,Female,36,West,Basic,25,24,620,6,25,Net Banking,Monthly,15-12-2024,No,600
CUST0931,Female,27,North,Basic,22,1,120,4,3,UPI,Monthly,22-10-2024,No,22
CUST0932,Female,26,North,Standard,38,1,28,5,33,Debit Card,Quarterly,30-05-2024,Yes,38
CUST0933,Female,59,North,Basic,20,30,585,4,51,Net Banking,Quarterly,19-02-2025,No,600
CUST0934,Female,42,East,Premium,81,37,3076,10,34,PayPal,Quarterly,23-09-2023,Yes,2997
CUST0935,Female,57,East,Premium,71,47,3327,3,7,Debit Card,Monthly,12-11-2024,Yes,3337
CUST0936,Female,64,North,Standard,58,12,744,6,60,Credit Card,Monthly,07-03-2023,Yes,696
CUST0937,Male,65,South,Basic,10,12,152,1,45,UPI,Quarterly,05-04-2024,No,120
CUST0938,Male,49,North,Standard,36,48,1719,6,53,PayPal,Monthly,25-06-2024,No,1728
CUST0939,Male,19,East,Standard,36,3,93,0,24,Debit Card,Quarterly,03-03-2025,No,108
CUST0940,Female,61,East,Standard,50,34,1777,3,54,UPI,Yearly,01-08-2023,No,1700
CUST0941,Male,57,East,Premium,74,29,2205,10,25,Credit Card,Yearly,14-03-2023,No,2146
CUST0942,Female,25,West,Standard,47,22,989,3,53,UPI,Monthly,24-10-2023,No,1034
CUST0943,Female,22,West,Premium,88,5,526,9,16,PayPal,Monthly,14-06-2024,No,440
CUST0944,Female,21,South,Standard,48,31,1505,10,2,UPI,Yearly,03-02-2023,Yes,1488
CUST0945,Male,21,East,Basic,20,43,825,3,32,Credit Card,Quarterly,16-03-2023,No,860
CUST0946,Male,44,West,Standard,32,36,1224,2,18,PayPal,Quarterly,10-01-2025,Yes,1152
CUST0947,Male,32,West,Standard,39,15,540,0,2,Credit Card,Monthly,03-03-2025,No,585
CUST0948,Male,53,West,Standard,42,45,1872,6,45,Credit Card,Monthly,13-03-2024,Yes,1890
CUST0949,Male,57,South,Premium,82,22,1865,0,16,Net Banking,Monthly,26-08-2023,Yes,1804
CUST0950,Male,65,North,Standard,47,37,1700,0,56,Credit Card,Yearly,07-01-2025,Yes,1739
CUST0951,Male,26,North,Standard,40,23,932,4,9,Credit Card,Monthly,12-09-2024,Yes,920
CUST0952,Female,34,East,Premium,115,48,5561,3,29,Debit Card,Monthly,31-12-2024,No,5520
CUST0953,Female,51,East,Premium,104,33,3408,0,23,Credit Card,Monthly,25-02-2024,No,3432
CUST0954,Male,31,North,Premium,103,15,1573,8,14,Debit Card,Yearly,06-05-2023,No,1545
CUST0955,Female,62,East,Standard,60,8,435,7,54,Credit Card,Quarterly,04-02-2023,Yes,480
CUST0956,Female,21,South,Basic,25,2,97,6,29,Net Banking,Quarterly,15-02-2023,Yes,50
CUST0957,Male,52,East,Basic,21,2,78,4,52,PayPal,Monthly,10-02-2025,Yes,42
CUST0958,Female,45,West,Premium,117,4,445,8,25,Net Banking,Quarterly,08-01-2025,No,468
CUST0959,Male,54,East,Standard,38,11,465,7,48,UPI,Quarterly,01-09-2023,Yes,418
CUST0960,Female,23,East,Premium,88,22,2032,6,3,PayPal,Quarterly,22-09-2024,No,1936
CUST0961,Female,18,North,Basic,20,17,335,7,30,UPI,Quarterly,18-01-2023,No,340
CUST0962,Male,48,West,Standard,43,4,270,1,18,Debit Card,Quarterly,16-09-2024,No,172
CUST0963,Male,34,South,Standard,57,32,1806,3,41,Credit Card,Monthly,28-06-2023,Yes,1824
CUST0964,Female,59,East,Basic,24,38,943,0,36,Credit Card,Quarterly,04-01-2025,Yes,912
CUST0965,Female,61,North,Premium,104,46,4745,9,16,PayPal,Yearly,25-12-2023,Yes,4784
CUST0966,Male,22,North,Basic,21,44,980,1,42,UPI,Monthly,12-03-2024,No,924
CUST0967,Female,56,North,Standard,43,42,1851,7,19,UPI,Monthly,28-09-2024,Yes,1806
CUST0968,Female,27,South,Premium,108,14,1542,8,46,Net Banking,Monthly,10-03-2025,No,1512
CUST0969,Female,55,North,Basic,22,42,894,1,60,PayPal,Quarterly,18-08-2023,No,924
CUST0970,Male,21,East,Standard,46,29,1365,4,13,Debit Card,Quarterly,12-08-2024,No,1334
CUST0971,Female,41,North,Basic,13,45,596,7,47,UPI,Monthly,24-02-2024,Yes,585
CUST0972,Male,59,West,Standard,55,27,1493,9,53,PayPal,Monthly,26-04-2025,No,1485
CUST0973,Male,60,West,Basic,19,22,448,1,6,Debit Card,Monthly,23-02-2024,No,418
CUST0974,Male,29,North,Premium,77,27,2096,8,46,Net Banking,Monthly,26-04-2024,No,2079
CUST0975,Female,19,South,Standard,34,33,1207,6,58,UPI,Yearly,08-03-2024,No,1122
CUST0976,Female,25,West,Basic,20,38,737,0,5,Net Banking,Yearly,26-01-2025,No,760
CUST0977,Male,65,South,Premium,100,45,4484,2,47,Credit Card,Monthly,23-02-2025,No,4500
CUST0978,Female,55,North,Standard,44,25,1132,7,12,Debit Card,Quarterly,04-06-2024,No,1100
CUST0979,Female,37,East,Standard,46,34,1662,8,55,Debit Card,Monthly,12-03-2024,Yes,1564
CUST0980,Female,27,East,Basic,16,28,530,4,37,Debit Card,Yearly,22-09-2024,Yes,448
CUST0981,Male,25,East,Basic,17,11,210,4,39,Debit Card,Monthly,10-02-2025,Yes,187
CUST0982,Female,24,North,Basic,15,2,-10,8,35,UPI,Yearly,29-03-2025,Yes,30
CUST0983,Male,31,North,Basic,23,47,1144,8,9,Net Banking,Yearly,30-04-2025,No,1081
CUST0984,Male,45,North,Standard,34,18,591,5,52,UPI,Monthly,22-03-2023,No,612
CUST0985,Female,28,North,Standard,50,48,2481,10,50,Net Banking,Monthly,17-03-2023,Yes,2400
CUST0986,Male,24,South,Premium,90,13,1262,10,54,Debit Card,Quarterly,03-10-2024,Yes,1170
CUST0987,Female,55,East,Basic,16,17,342,2,32,Debit Card,Yearly,13-04-2025,Yes,272
CUST0988,Male,30,South,Standard,46,47,2166,0,28,Credit Card,Monthly,10-03-2023,No,2162
CUST0989,Male,44,East,Standard,50,38,1910,10,23,Debit Card,Quarterly,10-05-2024,No,1900
CUST0990,Male,36,East,Standard,50,26,1341,8,31,Net Banking,Monthly,30-10-2023,Yes,1300
CUST0991,Female,46,South,Basic,13,12,224,5,43,Net Banking,Quarterly,27-04-2023,Yes,156
CUST0992,Female,49,East,Standard,30,19,588,8,14,UPI,Quarterly,12-03-2025,No,570
CUST0993,Male,44,East,Basic,22,17,337,4,32,Net Banking,Monthly,15-01-2025,Yes,374
CUST0994,Male,44,North,Basic,16,41,634,9,40,Net Banking,Yearly,04-12-2023,Yes,656
CUST0995,Male,23,South,Standard,41,36,1442,10,4,PayPal,Monthly,15-06-2024,Yes,1476
CUST0996,Male,43,North,Premium,80,24,1954,6,14,Credit Card,Monthly,20-07-2024,No,1920
CUST0997,Male,51,North,Basic,25,3,65,4,20,UPI,Monthly,25-01-2023,Yes,75
CUST0998,Female,65,North,Basic,22,9,217,1,5,Credit Card,Quarterly,17-03-2023,No,198
CUST0999,Female,65,West,Premium,79,7,653,6,13,PayPal,Quarterly,12-09-2024,No,553
CUST1000,Female,65,North,Basic,16,7,129,10,37,Debit Card,Monthly,27-04-2024,Yes,112
